id	subject	timestamp	article_url	sender	instance_id	tags	topsentence
589d46f0cd4d74221a00001e	Breaking News	2017-02-09T23:51:41-05:00		CNN		['leaders', 'house', 'request', 'donald trump', 'xi jinping', 'policy', xi's, 'call', 'numerous topics', 'china', 'one', 'phone', 'chinese leader', 'trump']In the call, the first since Trump took office, the two leaders discussed numerous topics, and Trump committed to honoring the One China policy at Xi's request.
589d69c1cd4d74221a000021	Senate confirms Rep. Tom Price as HHS Secretary
589d6cc2cd4d74221a000026	Breaking News	2017-02-10T02:32:57-05:00		CNN		['vote', '52', 'the next secretary', 'services', 'tom price', 'senate', '47', 'health', 'department', 'middle-of-the-night vote', 'party lines']	In a middle-of-the-night vote, the Senate confirmed Rep. Tom Price to be the next secretary of the Department of Health and Human Services.
589def26cd4d74221a000033	Breaking News	2017-02-10T11:49:32-05:00		CNN		['travel ban', 'new executive order', 'immigration', 'donald trump', 'failure', 'wake', 'reinstate', 'white house']	When asked if President Donald Trump is considering signing a new executive order on immigration in the wake of a court's failure to reinstate his travel ban, a White House official said Friday that he hasn't ruled anything out.
589e0709cd4d74221a000037	Breaking News	2017-02-10T13:31:10-05:00		CNN		['take precautions', 'deportation', 'consular officials', 'mexico', 'citizens', 'united states', 'contact', 'mother']	Mexico warned its citizens living in the United States on Friday to take precautions and remain in contact with consular officials a day after the deportation of an undocumented mother
589e0972cd4d74221a000038
589e0ef7cd4d74221a000039	Breaking News	2017-02-10T14:05:19-05:00		CNN		['immigration ban', 'america', 'white house', 'pursue efforts', 'new security measures', 'administration', 'donald trump']	President Donald Trump said Friday his White House will unveil new security measures to keep America safe next week, and said his administration will continue to pursue efforts to lift the freeze on his immigration ban.
589e10a5cd4d74221a00003a	Breaking News	2017-02-10T14:12:22-05:00		CNN		['statement', 'washington dc', 'us education secretary', 'middle school', 'betsy devos', 'protesters']	US Education Secretary Betsy DeVos issued a statement Friday afternoon after protesters blocked her from entering a middle school in Washington, DC.
589e3d2bcd4d74221a00003b	CNN Exclusive	2017-02-10T17:22:29-05:00		CNN		['35-page dossier', 'existence', 'reported then-president-elect', trump's, 'us law enforcement', 'dossier', 'inauguration', 'donald trump', 'barack obama', 'time us investigators', 'british intelligence agent', 'intelligence officials', 'communications']As CNN first reported, then-President-elect Donald Trump and President Barack Obama were briefed on the existence of the dossier prior to Trump's inauguration.	
589e432acd4d74221a00003c	Breaking News	2017-02-10T17:47:39-05:00		CNN		['source says', 'court', 'trump', 'travel ban block']	Trump won't immediately appeal travel ban block to Supreme Court, source says.
589face5cd4d74221a000047	Breaking News	2017-02-11T19:31:22-05:00		CNN		['n. korea', 'trump', 'media report', 'us president', 's. korean', 'test-fires', 'ballistic missile']	N. Korea test-fires a ballistic missile, S. Korean media report, the first since Trump became US president.
589fe26ccd4d74221a00004a	Breaking News	2017-02-11T23:19:52-05:00		CNN		['abe', 'trump', 'joint statement', 'translator north', 'beach florida', donald trump's mar-a-lago, 'prime', 'relevant un security council resolutions', 'recent missile launch', 'resort', 'palm', 'intolerable', 'ballistic missile test', 'korea', korea's, 'shinzo abe', 'addressing', 'minister']Addressing reports of a ballistic missile test by North Korea, Japanese Prime Minister Shinzo Abe said, through a translator, North Korea's most recent missile launch is absolutely intolerable.
58a057b0cd4d74221a00004b	Swiss voters seen to reject corporate tax reforms
58a13faacd4d74221a000061	Breaking News	2017-02-13T00:09:57-05:00		CNN		['songs', 'nine-minute', 'adele', '25', 'performance', 'song', 'motherhood', 'album lemonade', 'beyonce', 'twins', 'hello', 'album', 'show', 'artistic set', 'record', 'five', she's, 'grammy awards']Adele won five Grammy Awards , including album of the year for “25.” She also won Grammy Awards for song and record of the year for her hit “Hello.” In a performance that was the talk of the show, Beyoncé, who recently announced she's expecting twins, did two songs from her album Lemonade during a nine-minute artistic set that celebrated motherhood.
58a15554cd4d74221a000062	Breaking News: Crisis at Oroville Dam eases, but officials say danger remains
58a1628ccd4d74221a000063	Breaking News	2017-02-13T02:38:28-05:00		CNN		['california', '188000', 'oroville dam', 'counties', 'spillway', 'damage']	At least 188,000 people have been evacuated from several Northern California counties after damage to a spillway at the Oroville Dam.
58a20416cd4d74221a00006c	Breaking News	2017-02-13T14:07:37-05:00		CNN		['pentagon assessment found', 'missile', 'time us officials said', 'detect', 'solid rocket fuel that', 'advances', 'korea’s', 'weekend missile launch', 'imminent launch']	The land-based missile used solid rocket fuel that makes an imminent launch harder to detect because it requires less fueling time, US officials said.
58a21bc2cd4d74221a000070	Breaking News	2017-02-13T15:48:49-05:00		CNN		['child pornography charges', 'pennsylvania', 'sandusky', 'variety', 'sex abuser', 'sexual assault', '41', 'child', 'state assistant football coach', 'sexual abuse', 'penn', 'court documents', 'jerry sandusky', '16', 'misdemeanor child sexual abuse charges', 'felony', 'son', '11 sexual assault', 'jeffrey sandusky', 'commonwealth', '14']	Jeffrey Sandusky, the son of convicted sex abuser and former Penn State assistant football coach Jerry Sandusky, has been arrested on felony and misdemeanor child sexual abuse charges , according to court documents from the Commonwealth of Pennsylvania.
58a255eccd4d74221a000081	Breaking News	2017-02-13T19:57:08-05:00		CNN		['treasury secretary', 'vote', 'yes', '53-47', 'steven mnuchin', 'senate', 'times contentious confirmation process', 'executive', 'lone', 'goldman sachs', 'joe manchin', 'cabinet member', 'party lines']	The Senate voted Monday to confirm former Goldman Sachs executive Steven Mnuchin as the next treasury secretary, the latest Cabinet member to be approved after a lengthy and at times contentious confirmation process.
58a278cacd4d74221a000088	Breaking News	2017-02-13T22:25:47-05:00		CNN		['sanctions', 'united states', 'person', 'russian ambassador', 'michael flynn', 'trump', 'government', 'blackmail', 'matter', 'communications', 'concern', 'interference', 'administration', 'retaliation', 'election', 'justice department', 'administration officials', 'obama', 'flynn']	The Justice Department warned the Trump administration last month that Michael Flynn misled administration officials regarding his communications with the Russian ambassador to the United States and was potentially vulnerable to blackmail by the Russians , a person familiar with the matter told CNN.
58a2845ccd4d74221a00008f	Breaking News	2017-02-13T23:15:03-05:00		CNN		['michael flynn', 'white house', 'embattled', 'trump', 'communications', 'united states', 'justice department', 'night', 'blackmail', 'administration', 'departure', 'russian ambassador', 'national security adviser', 'russians', 'administration officials', 'flynn']	His departure came just after reports surfaced the Justice Department warned the Trump administration last month that Flynn misled administration officials regarding his communications with the Russian ambassador to the United States and was potentially vulnerable to blackmail by the Russians.
58a310b0cd4d74221a00009f	Breaking News	2017-02-14T09:13:39-05:00		CNN		['malaysian', 'leader’s half-brother', 'kuala lumpur airport', 'korean', 'sudden death']	Malaysian police investigate sudden death of North Korean leader’s half-brother after he fell ill at Kuala Lumpur airport.
58a31d31cd4d74221a0000a0
58a33a3ccd4d74221a0000a8	Breaking News	2017-02-14T12:11:14-05:00		CNN		['national security', 'radio', 'flynn', 'connections', 'oversight', 'russia', 'member', 'senate’s', 'committees', 'testify', 'ktrs', 'investigation', 'john cornyn', 'donald trump', 'gop senators', 'senate', 'roy blunt', 'intelligence committee', 'adviser michael flynn', 'intelligence need', 'reporters']	The Senate’s second-ranking Republican and other GOP senators are calling for an investigation into connections between President Donald Trump and Russia, and want former National Security Adviser Michael Flynn to testify.
58a33e66cd4d74221a0000a9	Breaking News	2017-02-14T12:28:43-05:00		CNN		['spokesperson said', 'retirement', 'secret service director', 'joseph clancy']	Secret Service Director Joseph Clancy has announced his retirement, a spokesperson said.
58a35997cd4d74221a0000b4	Breaking News	2017-02-14T14:25:07-05:00		CNN		['patz', 'placement', '6-year-old boy', 'milk cartons', 'pedro hernandez', 'school bus stop', 'disappearance', 'crimes', 'one', 'close', 'office said', 'state court jury', 'method', 'oldest', 'children', 'cyrus vance jr', 'etan patz', 'district attorney', 'photo', 'district', 'manhattan', 'york', '25 1979', '1979', 'awareness', 'murder', 'search', 'conviction', attorney's, 'era']A New York state court jury found Pedro Hernandez guilty in the 1979 kidnapping and murder of Etan Patz, a 6-year-old boy whose disappearance sparked an era of heightened awareness of crimes against children, the Manhattan District Attorney's Office said.	
58a36132cd4d74221a0000b6	Breaking News	2017-02-14T14:57:16-05:00		CNN		['kellyanne conway', 'ethics office', 'letter', 'tv commercial', 'ethics', 'strong reason', 'director', 'walter shaub', 'government', ivanka trump's, 'products', 'conway', 'warranted', 'disciplinary action', 'white house', 'trump', 'tv interview', 'top adviser', 'ethics standards', 'suggests']The Office of Government Ethics suggests the White House should take disciplinary action against Kellyanne Conway, a top adviser to President Trump, for endorsing Ivanka Trump's products in a TV interview.	
58a36754cd4d74221a0000b8	Breaking News	2017-02-14T15:23:40-05:00		CNN		['national security', 'senate', 'adviser michael flynn', 'majority', 'leader', says it's, 'likely', 'committee', 'mitch mcconnell', 'russian ambassador', 'discussions', 'intelligence']Senate Majority Leader Mitch McConnell says it's highly likely the Senate Intelligence Committee will investigate former National Security Adviser Michael Flynn 's discussions with the Russian ambassador.
58a36db3cd4d74221a0000b9	WSJ NEWS ALERT: Cigna Calls Off Merger With Anthem
58a380efcd4d74221a0000c1	Breaking News: Russia deploys missile	2017-02-14T17:12:32-05:00		CNN		['official said', 'us senior', 'administration', 'moscow', 'early days', 'counter', 'york', 'trump', 'intermediate-range nuclear forces', 'kremlin', 'cruise missile', 'provocations', 'inf', 'string', 'deployment', 'apparent treaty violation', 'treaty', 'warmer relations', 'military official says', '1987', 'russian', 'move']	It's the latest in a string of Russian provocations in the early days of the Trump administration, which has called for warmer relations with the Kremlin.
58a3ccd6cd4d74221a0000c8	Breaking News: Trump aides talked to Russians during campaign	2017-02-14T22:36:21-05:00		CNN		['then-presidential nominee', 'conversations', 'however', 'campaign', 'officials', 'high-level', 'unusual', 'representatives', 'donald trump', 'constant communication', 'frequency', 'investigators', 'foreign governments', 'campaign staff', 'judgment', 'us intelligence', 'communications', 'intelligence law enforcement', 'trump', 'administration officials', 'advisers involved', 'advisers', 'intent']	High-level advisers close to then-presidential nominee Donald Trump were in constant communication during the campaign with Russians known to US intelligence, multiple current and former intelligence, law enforcement and administration officials tell CNN.
58a4950fcd4d74221a0000d8	Breaking News	2017-02-15T12:50:45-05:00		CNN		['donald trump', 'sides reach', 'opposition', 'palestinians', 'bank', 'settlements', 'two-state solution', 'us', 'israeli prime', 'urged him to hold back', 'controversial building', 'one-state', i'd, 'benjamin netanyahu', 'peace', 'agreement', 'settlement construction', 'minister', 'articulated', 'bit', 'trump']President Donald Trump told Israeli Prime Minister Benjamin Netanyahu that the US is going to push for a peace deal with the Palestinians and urged him to hold back on settlement construction.
58a49b0fcd4d74221a0000da	Breaking News: President Trump said he can live with a one-state solution to the Israeli-Palestinian conflict, bucking decades of U.S. policy2017-02-15T13:16:26-05:00
58a4c120cd4d74221a0000e3	Breaking News	2017-02-15T15:59:00-05:00		CNN		[donald trump's, 'senate seats', 'firm', 'senate', 'senior gop source said', 'choice', puzder's, '12', 'nomination', 'puzder says', '52', 'labor secretary', 'white house', 'andrew puzder', 'four', 'votes']Top Senate Republicans earlier Wednesday urged the White House to withdraw Puzder's nomination, a senior GOP source said, adding that there were four firm Republican no votes and possibly up to 12.	
58a4c9f6cd4d74221a0000ef	Breaking News	2017-02-15T16:36:50-05:00		CNN		['isis', 'far', 'fight', 'anti-isis opposition groups', 'forces', 'pentagon', 'training', 'us', 'small teams', 'ground', 'operations', 'assistance', 'conventional ground', 'syria']	So far, only small teams made up largely of US Special Operations forces have operated in Syria, providing training and assistance to anti-ISIS opposition groups on the ground.
58a5d6bbcd4d74221a0000fa	Breaking News	2017-02-16T11:43:16-05:00		CNN		['new labor secretary', 'trump', 'house', 'p.m. et', '1230']	President Trump will announce his new labor secretary pick at 12:30 p.m. ET, according to the White House.
58a5e31ecd4d74221a000101	Breaking News	2017-02-16T12:36:22-05:00		CNN		['cabinet nominees', 'alexander acosta', 'florida', 'international law school dean', 'multiple', 'nominee', trump's cabinet, 'secretary', 'confirmed', 'immigrants', 'representation', 'labor', 'original slate', 'member', 'hispanic', 'son', trump's, 'acosta', 'cuban']Multiple sources tell CNN that Florida International law school dean Alexander Acosta will be President Trump's nominee for Labor Secretary.	
58a5f32ecd4d74221a00010a	Breaking News	2017-02-16T13:44:54-05:00		CNN		['chaos', 'electoral college victory', 'size', 'white house', 'fake news', 'media', 'machine', 'contentious news conference', 'fine', 'president trump']	President Trump said his White House is not in chaos, but rather a “fine tuned machine.” He attacked the media for what he called “fake news, but again misstated the size of his electoral college victory during a contentious news conference.
58a5f75acd4d74221a00010b
58a63518cd4d74221a00011c	Breaking News	2017-02-16T18:25:57-05:00		CNN		['donald trump', 'conversations', 'phone', 'michael flynn', 'national security adviser', 'ambassador', 'pursue', 'vice president', 'mike pence', 'states', 'withheld information', 'ambassador law enforcement officials say', 'sergey kislyak', 'fbi', 'flynn']	Flynn was fired by President Donald Trump earlier this week after it was revealed that he withheld information from Vice President Mike Pence about his conversations with Sergey Kislyak, Russia's ambassador to the United States.
58a641d1cd4d74221a000122	Trump's amazing news conference	2017-02-16T19:20:05-05:00		CNN		['full news conference', 'contact', 'critics', 'public', 'transcript', 'fake news', 'grievance', 'extraordinary denunciation', 'donald trump', 'stories', 'sense', 'russia', 'trump', 'campaign', '15', 'court', 'anger']	President Donald Trump launched an extraordinary denunciation of his critics on Thursday, slamming stories that his campaign was constantly in contact with Russia as fake news.
58a644becd4d74221a000123
58a69554cd4d74221a000126	Breaking News	2017-02-17T01:16:23-05:00		CNN		['crossroads media', 'officials say', 'mike dubke', 'communications director', 'administration officials', 'white house', 'appointment', 'founder']	Crossroads Media founder Mike Dubke is expected to be named as White House Communications Director, two administration officials tell CNN.
58a7459ecd4d74221a000138	Breaking News	2017-02-17T13:48:51-05:00		CNN		['senate', 'agency', 'scott pruitt', 'curb', 'environmental protection', 'agency’s regulatory', 'pruitt', 'party-line vote']	The Senate has confirmed Scott Pruitt to lead the Environmental Protection Agency in a mostly party-line vote Pruitt has vowed to curb the agency’s regulatory reach once in office.
58ac58d3cd4d74221a000176	Breaking News	2017-02-21T10:11:47-05:00		CNN		['immigrants', 'certain protections', 'aggressive enforcement', 'homeland', 'department', 'guidance memos', 'implications', 'standards', 'expands', 'trump', 'number', 'parts', 'processing', 'agencies', 'immigration laws', 'security', 'states', 'security secretary', 'john kelly', 'law', 'immigration enforcement', 'massive expansion', 'deported']	Through guidance memos, Homeland Security Secretary John Kelly expands the government's immigration enforcement by instructing agencies to implement unused parts of existing law and by clarifying standards for certain protections, which add up to having sweeping implications for the processing of undocumented immigrants in the United States.
58ad11ddcd4d74221a00018e	Breaking News	2017-02-21T23:21:28-05:00		CNN		['medicaid', 'planned parenthood', 'federal judge blocks', 'texas', 'money']	Federal judge blocks Texas from withholding Medicaid money from Planned Parenthood.
58adb1e0cd4d74221a000191	Breaking News: CNN Exclusive	2017-02-22T10:44:29-05:00		CNN		['homes', 'cases', 'investigation', 'sexual abuse', '1000']	A CNN investigation found more than 1,000 nursing homes were cited for mishandling and failing to prevent alleged cases of sexual abuse
58adbe59cd4d74221a000192	Breaking News	2017-02-22T11:37:30-05:00		CNN		['own lawyers', 'supreme court', 'evidence', 'favor', 'future', 'death row inmate', 'texas', 'trial']	The Supreme Court ruled in favor of a death row inmate in Texas whose own lawyers introduced evidence at trial that he was more likely to be dangerous in the future because he is black
58add988cd4d74221a00019d	Breaking News	2017-02-22T13:33:14-05:00		CNN		['findings', 'earth', 'journal', 'astronomers', 'discovery', 'study', 'solar system', 'combination', 'support life', 'temperate meaning', 'earth-like', 'light-years', 'news conference', 'water', 'size', '40', 'star', 'nature', 'headquarters', 'seven', 'surface', 'planets', 'nasa']	Astronomers have found at least seven Earth-like planets orbiting the same star 40 light-years away , according to a study published Wednesday in the journal Nature.
58ae307acd4d74221a0001a7	Breaking News: Trump withdraws federal protection on transgender bathroom use	2017-02-22T19:44:22-05:00		CNN		['education', 'obama-era', 'administration', 'role', 'education policy', 'title ix', 'sex discrimination', 'night withdrew', 'withdraws', 'trump', 'transgender bathroom use', 'justice', 'claims', 'obama', 'departments', 'colleges', 'public school districts', 'letter', 'administration policy', 'federal law', 'gender identity', 'schools', 'new guidance', 'interprets sex discrimination', 'states', 'local school districts', 'due regard', 'guidance', 'public schools']	Last May under the Obama administration, the departments of Justice and Education told public school districts and colleges that receive federal funding that it interprets sex discrimination under Title IX, a federal law that bans sex discrimination in schools, to include claims based on gender identity.
58ae33c6cd4d74221a0001a8
58af0abdcd4d74221a0001b1	Breaking News: Bannon to speak	2017-02-23T11:15:36-05:00		CNN		['aides', 'beginning', 'ted cruz', 'kellyanne conway', 'donald trump', 'lineup', 'cpac', 'conservative gathering', 'white house adviser', 'grassroots', 'includes', '1110', 'president’s', 'went', 'conservative movement']	Donald Trump went right to the grassroots and changed the conservative movement, White House adviser Kellyanne Conway said at the beginning of CPAC, a conservative gathering that is scheduled to feature many of the President’s closest aides.
58af2836cd4d74221a0001b2
58af298fcd4d74221a0001b3	Breaking News	2017-02-23T13:27:07-05:00		CNN		['ukrainian', 'ties', 'pro-russian peace plan', 'proposal', 'personal lawyer', 'ukraine', 'questions', trump's, 'moscow', 'administration', donald trump's, 'andrii artemenko', 'cohen', 'michael cohen', 'lawmaker']Donald Trump's personal lawyer, Michael Cohen, offered to deliver to the administration a pro-Russian peace plan for Ukraine at a time when questions were being raised about Trump's ties to Moscow, a Ukrainian lawmaker has told CNN.	
58af47b7cd4d74221a0001bb	Breaking News	2017-02-23T15:35:38-05:00		CNN		['promised', 'important things', 'list', 'trump', 'campaign', 'steve bannon', 'economic nationalism deconstruction', 'white house chief strategist', 'national security', 'administrative state', 'administration', 'conservatives', 'sovereignty', 'supporters', bannon's]Speaking to conservatives, White House chief strategist Steve Bannon called on supporters to hold the Trump administration accountable for delivering on what we promised during the campaign.
58af4a07cd4d74221a0001bc	WSJ NEWS ALERT: Homeland Security Chief Vows 'No Mass Deportations' After Meetings in Mexico
58af58d0cd4d74221a0001bf	Breaking News	2017-02-23T16:48:53-05:00		CNN		['temporary travel ban', 'department', 'administration intelligence officials', 'assignment', 'administration sources', 'individuals', 'concern', 'justice', 'donald trump', 'homeland security', 'senior white house', 'legal case', 'seven', 'trump', 'countries']	President Donald Trump has assigned the Department of Homeland Security, working with the Justice Department, to help build the legal case for its temporary travel ban on individuals from seven countries, a senior White House official tells CNN.
58af6fe1cd4d74221a0001c0	Breaking News: CNN Exclusive	2017-02-23T18:27:14-05:00		CNN		['associates', 'knock', donald trump's, 'multiple us officials', 'presidential campaign', 'communications', 'fbi', '2016', 'recent white house request', 'media reports', 'us intelligence', 'matter']The FBI rejected a recent White House request to publicly knock down media reports about communications between Donald Trump's associates and Russians known to US intelligence during the 2016 presidential campaign , multiple US officials briefed on the matter tell CNN.	
58b09009cd4d74221a0001d6	Breaking News	2017-02-24T14:56:42-05:00		CNN		['news organizations', 'white house press', 'off-camera']	CNN and other news organizations were blocked Friday from an off-camera White House press briefing
58b152f7cd4d74221a0001dc	Breaking News	2017-02-25T04:48:24-05:00		CNN		['city', 'attacks', '32', 'others', '24', 'suicide', 'state media', 'homs', 'regime-held', 'security centers', 'syrian']	Suicide attacks targeting two security centers in the regime-held western Syrian city of Homs killed at least 32 people and wounded 24 others, according to state media
58b1ea73cd4d74221a0001e8	Breaking News: Ex-Labor Secretary Tom Perez wins DNC chairmanship	2017-02-25T15:34:31-05:00		CNN		['new chairman', 'bernie sanders', 'allies', 'hillary clinton', 'tom perez', 'vote', 'candidate', 'access', 'focus', 'down-ballot battles', party's divisions, 'support', 'democratic national committee', '235-200', 'labor secretary', 'party', 'keith ellison', 'progressive wing', 'barack obama', ellison's, 'perez', 'backers', 'minnesota']Perez, who drew support from backers of Hillary Clinton and former President Barack Obama, argued that the party needs to focus on voting access and down-ballot battles.	
58b20ee8cd4d74221a0001ed	Breaking News: Trump declines dinner with the media	2017-02-25T18:10:27-05:00		CNN		['association', 'great evening', 'twitter', 'please', 'correspondents', 'president tweeted', 'white house', correspondents' dinner, 'donald trump', 'dinner']I will not be attending the White House Correspondents' Association Dinner this year, the President tweeted.
58b23810cd4d74221a0001ee	Breaking News: Body of missing 14-year-old found in L.A. River after weeklong search
58b3894ecd4d74221a000208	Breaking News	2017-02-26T21:04:45-05:00		CNN		['moonlight', 'to mahershala', '89th academy', 'awards', 'oscar', 'ali for best supporting actor']	The night's first Oscar at the 89th Academy Awards goes to Mahershala Ali for Best Supporting Actor in Moonlight.
58b39298cd4d74221a000209
58b40ff0cd4d74221a000224	Breaking News	2017-02-27T06:39:24-05:00		CNN		['global', 'pricewaterhousecoopers', 'oscars', 'envelope mix-up', 'firm', 'picture', 'land', 'la']	Global accounting firm PriceWaterhouseCoopers has apologized for the embarrassing envelope mix-up that resulted in La La Land being wrongly announced as best picture at the Oscars.
58b41b12cd4d74221a000226
58b45723cd4d74221a000230	Breaking News	2017-02-27T11:43:11-05:00		CNN		['billion', donald trump's, 'defense', 'non-defense programs', 'white house', 'security spending', '54', 'budget proposal', 'amount']President Donald Trump's first budget proposal will look to increase defense and security spending by $54 billion and cut roughly the same amount from non-defense programs , the White House said Monday.	
58b45ba8cd4d74221a000231	Reaction to flub at Oscars	2017-02-27T12:02:07-05:00		CNN		['cnn’s', 'open envelope', 'announcement', 'word', 'confusion', 'historic blunder', 'real winner', 'timeline', 'land', 'la', 'picture gleeful acceptance speeches', 'moonlight', 'audience']	Then confusion, a stunned audience and word that the real winner was “Moonlight.” Here is CNN’s reporting on exactly what happened and how.
58b4d0efcd4d74221a000244	Breaking News	2017-02-27T20:22:29-05:00		CNN		['renegotiate', 'ross', 'senate', '72-27', 'powerful figure', 'commerce secretary', 'wilbur ross', 'vote', 'efforts', 'administration', 'trump', 'nafta', 'billionaire']	Ross is expected to be a powerful figure in the Trump administration, leading the way on efforts to renegotiate NAFTA
58b4f891cd4d74221a000246	Breaking News	2017-02-27T23:11:47-05:00		CNN		['small plane', 'riverside', 'riverside california', 'three', 'four', 'teenager', 'family', 'adults', 'community hospital', 'residential neighborhood', 'plane', 'survived', 'official said', 'passenger', 'authorities said', 'teenagers', plane's occupants, 'minor injuries', 'one']Four people were killed Monday when a small plane crashed into a residential neighborhood on Monday in Riverside, California, authorities said.	
58b5338fcd4d746e65000002	Breaking News	2017-02-28T03:23:27-05:00		CNN		['death toll', 'fire chief', 'three', 'plane', 'small plane', 'residential neighborhood', 'news conference', 'investigation', 'riverside', 'riverside municipal airport', 'board', 'moore', 'five', 'michael moore', 'homes', 'riverside california', 'previously', 'four']	The plane had five people on board, and split apart when it hit two Riverside homes, Moore said.
58b5f0cccd4d746e6500000f	Breaking News	2017-02-28T16:50:52-05:00		CNN		['an act', 'incident', 'president condemns', 'attacks', ' i', 'white house spokeswoman', 'weekend', 'terms', 'country', 'kansas', 'place', 'hatred', 'indian men', 'sarah sanders', 'reporters']	A White House spokeswoman has condemned the shooting of two Indian men in Kansas over the weekend, telling reporters the incident appears to be an act of racially motivated hatred.
58b60033cd4d746e65000010
58b61618cd4d746e65000015	Breaking News	2017-02-28T19:30:08-05:00		CNN		['grant', 'millions', 'immigrants', 'sides', 'the time', 'house', 'us', 'compromise', 'reporters', 'legal status', 'immigration reform bill', 'trump', 'donald trump', 'immigration bill']	President Donald Trump wants to pass an immigration reform bill that could grant legal status to millions of undocumented immigrants living in the US.
58b62e4ccd4d746e65000023	Breaking News: Trump addresses Congress	2017-02-28T21:13:20-05:00		CNN		['donald trump', 'curveball', 'address', 'allies', 'stance', 'political fortunes', 'immigration policy']	President Donald Trump is seeking to pull off a dramatic recasting of his political fortunes in his first address to Congress, after throwing a curveball at his Republican allies earlier in the day by suggesting a dramatic shift of his stance on immigration policy.
58b63e06cd4d746e6500002d	Breaking News	2017-02-28T22:20:31-05:00		CNN		['death', 'kim jong nam', 'kim jong un', 'brother', 'murder', 'korean', 'leader', 'women']	Two women have been charged with murder in the death of Kim Jong Nam, the half brother of North Korean leader Kim Jong Un.
58b63f41cd4d746e6500002e	Breaking News: Trump addresses Congress	2017-02-28T22:25:38-05:00		CNN		['jewish cemeteries', 'kansas', 'donald trump', 'address', 'recent threats', 'indian men', 'jewish community centers vandalism']	President Donald Trump in his first address to Congress condemned recent threats against Jewish community centers, vandalism at Jewish cemeteries and the shooting of two Indian men in Kansas.
58b66443cd4d746e65000038	Breaking News	2017-03-01T01:03:35-05:00		CNN		['string', 'illinois missouri tennessee', 'weather', 'service reports', 'midwest', 'tornadoes', 'iowa', 'parts', '20']	The National Weather Service reports 20 tornadoes hit parts of Illinois, Missouri, Tennessee and Iowa.
58b671d6cd4d746e65000039	Trump addresses Congress	2017-03-01T02:01:41-05:00		CNN		['right direction', 'points', 'position reaction', 'viewers 57', 'country', 'eight', 'seventy-eight', 'positive reaction', 'speech', 'donald trump’s', 'poll', 'viewers', 'group', '7-in-10', 'aspirational side', 'policies', 'cnnorc', 'population']	Seventy-eight percent of people who watched President Donald Trump’s speech had a positive reaction, according to a CNN/ORC poll of viewers; 57% of viewers had a very position reaction.
58b73fabcd4d746e6500005a	Breaking News	2017-03-01T16:39:38-05:00		CNN		['investors', 'wall street', 'obamacare', 'speech', 'lot', 'policy details', 'tax reform', 'tone', '21000', 'previous speeches', '303', 'deregulation', 'trump', donald trump's, 'seeking', 'key', 'address', 'anything', 'major issues', 'specifics', trump's, 'points', 'dow']If anything, Trump gave fewer specifics on major issues like tax reform, Obamacare and deregulation than many expected.	
58b77693cd4d746e6500005e	Watch live	2017-03-01T20:34:03-05:00		CNN		['sens', 'weeks', 'john mccain', 'lindsey graham', 'disarray', 'five', 'arrival', 'issues immigration', 'administration', 'major headaches', 'hill', 'graham', 'trump', 'presidency', 'budget proposal dead', 'mccain', 'capitol', donald trump's]Just five weeks into Donald Trump's presidency, Republican Sens.	
58b79dfccd4d746e65000062	Breaking News	2017-03-01T23:21:50-05:00		CNN		['jeff sessions', 'mike flynn', 'contacts', 'surrogates', 'confirmation hearings', 'firing', 'trump', 'interactions', 'meeting', 'russians', flynn's, 'top russian diplomat', 'justice', 'confirmation', 'sessions', 'department', 'mislead senators', 'attorney', 'national security adviser']Attorney General Jeff Sessions met twice last year with the top Russian diplomat in Washington whose interactions with former Trump national security adviser Mike Flynn led to Flynn's firing, according to the Justice Department.	
58b7abf3cd4d746e65000065	Breaking News	2017-03-02T00:21:35-05:00		CNN		['russia', 'campaign', 'russian officials', 'russian ambassador', 'jeff sessions', 'issues', 'attorney', 'sessions', 'statement']	I never met with any Russian officials to discuss issues of the campaign, he said in a statement.
58b7cdcdcd4d746e65000067
58b86c5fcd4d746e6500007c	Politics alert: Sessions under pressure	2017-03-02T14:02:32-05:00		CNN		['attorney', 'trump', 'revelations', 'russian cloud', 'jeff sessions', 'white house']	The Russian cloud hovering over the Trump White House engulfed Attorney General Jeff Sessions Thursday following revelations he
58b87b29cd4d746e65000084	Breaking News	2017-03-02T15:05:41-05:00		CNN		['arabian peninsula', 'us officials', 'raid', 'monitor hundreds', 'states', 'intelligence', 'states is', 'action', 'qaeda', 'part', 'yemen']	Several US officials say the United States is taking action to locate and monitor hundreds of people found as part the intelligence retrieved during the deadly raid last month in Yemen targeting al Qaeda in the Arabian Peninsula.
58b88fa1cd4d746e65000092	Breaking News: Sessions recuses himself	2017-03-02T16:32:56-05:00		CNN		['trump', 'campaign', 'future investigations', 'russia', 'ties', 'jeff sessions', 'recuses', 'attorney']	Attorney General Jeff Sessions recuses himself from any current and future investigations into Russia ties to Trump campaign.
58b9924acd4d746e6500009e	Breaking News	2017-03-03T10:56:39-05:00		CNN		['louis', 'st', 'york', 'jewish community', 'romantic relationship', 'centers', 'southern district', 'attempt', 'particular person', 'intimidation nationwide', 'criminal complaint', 'intimidate', 'surge', 'threats', 'institutions', 'part', 'man']	A St. Louis man was arrested Friday for making some of the threats against Jewish Community Centers and other institutions that have been part of a surge of intimidation nationwide.
